0,1,2,3,4,5,llama2_7B_ds_alpaca_52000/epoch1_correct,llama2_7B_ds_alpaca_52000/epoch1_choiceA_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceB_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceC_probs,llama2_7B_ds_alpaca_52000/epoch1_choiceD_probs
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.7632763,0.055291552,0.13263753,0.04879462
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.1262094,0.04097419,0.5656312,0.26718527
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.094102964,0.199216,0.16515586,0.5415252
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.06700552,0.110473424,0.38559014,0.43693087
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.0033594787,0.0024578471,0.0026163645,0.99156624
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.5354728,0.10544085,0.28661796,0.07246836
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.06060521,0.014394999,0.18667719,0.7383226
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.5821587,0.35309708,0.02257274,0.042171434
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.103275195,0.05527923,0.12457366,0.7168719
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.8597905,0.062283017,0.04850606,0.029420413
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.1236765,0.04549804,0.024353346,0.80647206
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.30900928,0.16540074,0.12881424,0.39677578
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,True,0.24167733,0.1465847,0.39845854,0.2132795
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.0055026095,0.0048560356,0.0045618233,0.9850795
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.12391837,0.18030016,0.1404179,0.5553636
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.9687317,0.025815826,0.0028964553,0.0025561128
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.1654376,0.083187245,0.009935299,0.7414398
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.53542256,0.0467847,0.3247502,0.09304249
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.066573024,0.3380857,0.037932165,0.5574091
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.21121103,0.060512975,0.0777002,0.65057576
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.061552223,0.021271879,0.16731629,0.7498596
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.007328827,0.012862491,0.019921817,0.9598869
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.21276078,0.03262792,0.012003141,0.7426081
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.12501834,0.04058751,0.019172184,0.81522197
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.029776294,0.019225018,0.024685413,0.9263133
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.0055918703,0.007180103,0.94040793,0.046820153
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,True,0.034291886,0.017243043,0.8843994,0.06406568
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.0014979898,0.0016974448,0.9963754,0.00042918127
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.11712173,0.46322545,0.05889251,0.36076036
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.0031605535,0.0031605535,0.000662488,0.99301636
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.0048991567,0.05968395,0.72709936,0.20831746
What is the square root of 81 squared?,9,27,81,729,C,True,0.1369188,0.12083042,0.6136275,0.1286233
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.95003825,0.013551568,0.00772145,0.02868867
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.21234384,0.08315504,0.050436083,0.6540651
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.009607389,0.002930088,0.007482242,0.9799803
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.07081726,0.76135725,0.017905407,0.14992014
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.00080193335,0.00075334666,0.0019237382,0.996521
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.005887336,0.99009764,0.0012340526,0.0027809804
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.041459493,0.6485356,0.09945616,0.21054868
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.104901895,0.8783328,0.0075990674,0.009166226
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.00085305783,0.00085305783,0.0024684048,0.9958255
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.0039526415,0.0061219707,0.022745881,0.9671795
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.9858796,0.012410393,0.00048120314,0.0012287953
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.8580011,0.0138682965,0.037697937,0.09043265
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.07566124,0.9217426,0.0021463442,0.0004498982
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,True,0.025192898,0.022232655,0.94535655,0.0072178864
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.6137512,0.1369464,0.1551806,0.09412179
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.044148218,0.16403054,0.7351338,0.056687433
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.035934474,0.018068988,0.019234337,0.9267623
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.0027807592,0.0013135376,0.0058868676,0.99001884
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.20986423,0.5034381,0.017226705,0.26947102
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.006603764,0.0058278013,0.0074830446,0.98008543
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.08464261,0.9099938,0.0034936178,0.0018699988
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.03988202,0.021347307,0.031060146,0.90771055
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.025193147,0.004112668,0.082605146,0.888089
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.051334083,0.1395405,0.3793104,0.429815
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.80463934,0.03321143,0.066048816,0.096100464
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.21213952,0.39632878,0.041772746,0.34975892
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.93094194,0.014135607,0.008573678,0.04634887
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,True,0.014517548,0.016450537,0.54476696,0.42426494
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.05199999,0.07565954,0.05892371,0.8134167
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.0013236539,0.0008028367,0.99764353,0.00023001655
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.004068376,0.9954987,0.0003784179,5.4516266e-05
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,True,0.0014929197,0.0045985165,0.0009055016,0.9930031
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.0014081878,0.0014081878,0.99705267,0.00013098188
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,True,0.0813437,0.016017525,0.87452716,0.028111631
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.013834937,0.006139216,0.010121857,0.96990395
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.14107914,0.14107914,0.08556882,0.63227284
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.29500178,0.09577305,0.05808929,0.55113584
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.017939812,0.9794805,0.0015675632,0.0010120949
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.00037949177,0.0005877683,0.0007089839,0.99832374
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.003146843,0.0035658404,0.0045786295,0.9887087
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.012110656,0.10794111,0.030925645,0.84902257
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.93522406,0.03626257,0.0035904807,0.024922876
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.6060858,0.1736465,0.023500495,0.19676724
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.059900895,0.93700767,0.00218189,0.0009095471
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.008754035,0.005309591,0.6137053,0.37223107
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.008464943,0.009592036,0.003528713,0.9784143
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.7650317,0.026177945,0.038088683,0.17070165
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.48592168,0.07451851,0.010735408,0.42882437
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.0058628423,0.0022959218,0.9859784,0.0058628423
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,True,0.015624571,0.03107317,0.9080911,0.045211192
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.0016796541,0.00486024,0.007527687,0.98593247
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.41430196,0.16224298,0.009153123,0.41430196
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.18148442,0.31851506,0.28108856,0.21891199
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.0051877126,0.0051877126,0.0010215212,0.988603
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.017868202,0.97557074,0.0025741586,0.0039869347
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.088658385,0.016400153,0.8411674,0.05377403
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.0025833785,0.010876429,0.007475253,0.97906494
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.305217,0.5702204,0.06810312,0.056459468
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.017687133,0.012156176,0.004472007,0.96568465
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.4628414,0.31810594,0.192941,0.026111724
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.03255166,0.951299,0.0093262065,0.006823199
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.065442696,0.016546505,0.014602238,0.9034085
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.6823494,0.06346838,0.0031599044,0.2510223
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.009703255,0.98975897,0.0004538273,8.394961e-05
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,True,0.10242087,0.07039277,0.07039277,0.75679356
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.10470397,0.00758473,0.011035717,0.8766756
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.015635453,0.0069381907,0.010095009,0.9673313
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.00070848037,0.00096837786,0.00070848037,0.9976146
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,True,0.0014890289,0.0007033675,0.93040895,0.0673986
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.037100643,0.0016300885,0.0044310396,0.9568382
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.2821978,0.59741277,0.049038626,0.07135078
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.68752486,0.25292626,0.020761453,0.0387875
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.15114017,0.597771,0.13338074,0.11770809
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.8634575,0.037937675,0.01311091,0.08549387
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.019636929,0.032375824,0.2111169,0.73687035
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.012313336,0.03347112,0.090983935,0.86323154
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,True,0.4734044,0.19734432,0.10563081,0.2236204
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,True,0.10924833,0.8072421,0.008424328,0.075085215
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.9898601,0.005194309,0.0021653103,0.0027803134
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.25352198,0.032231703,0.025102075,0.6891442
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.04699043,0.0028219947,0.0063594636,0.94382805
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.53650963,0.07260868,0.022144396,0.36873734
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,True,0.09994305,0.03676699,0.6517105,0.21157943
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,True,0.4117398,0.091871575,0.02982633,0.46656233
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,True,0.024584355,0.012361789,0.04053275,0.9225211
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.0031657272,0.0010277611,0.9946419,0.0011646058
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.6824602,0.17255296,0.063478686,0.08150825
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.94662476,0.032391716,0.001336966,0.01964657
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.052154366,0.085988015,0.04602607,0.8158316
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.1452537,0.3075021,0.09983132,0.4474129
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,True,0.08238586,0.02512627,0.4740979,0.41838992
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.9909053,0.0017970006,0.0006210268,0.0066766674
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.029170118,0.96598166,0.003483874,0.0013643047
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.17524572,0.05020874,0.036733497,0.73781204
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.121958554,0.057609145,0.20107566,0.61935663
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.7081393,0.016653841,0.014696962,0.2605099
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.06358314,0.8777382,0.00916002,0.0495186
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.03510592,0.05437311,0.4552605,0.4552605
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.0018894521,0.0035299612,0.015820188,0.9787604
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.8158315,0.05215436,0.046026062,0.085988
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.094792254,0.8993639,0.0008201137,0.005023806
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.03293555,0.06972456,0.04792094,0.849419
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.0016972711,0.001321836,0.9962734,0.00070752786
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.7921827,0.021110954,0.15599002,0.030716255
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.39497563,0.12822981,0.34856477,0.12822981
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.46281433,0.085612044,0.36044016,0.09113355
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.23088506,0.20375536,0.01149509,0.5538645
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.17637928,0.18775477,0.4231119,0.21275401
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.015494545,0.014555778,0.011336052,0.9586136
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.0033660776,0.0013181749,0.99351394,0.0018017315
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.21767125,0.31670982,0.0048089847,0.46081004
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.0013215464,0.0010292213,0.0015940892,0.9960551
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.12939295,0.08893039,0.037071697,0.744605
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.9175254,0.03557632,0.0012173548,0.0456809
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.19977473,0.3732283,0.3732283,0.05376864
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.8511536,0.14790832,0.00011181525,0.0008262091
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.059258666,0.92696154,0.0062458175,0.007533894
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.043148007,0.062779985,0.6749484,0.21912366
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.118350245,0.22110738,0.059510242,0.60103214
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.012279284,0.007447762,0.0048086364,0.97546434
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.070102476,0.07943652,0.04818068,0.80228037
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.2795421,0.08009015,0.048577134,0.5917906
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.99694973,0.0024711913,0.00024468105,0.00033443936
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.004054907,0.992203,0.0005841647,0.0031579647
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.49402303,0.18174092,0.024595957,0.29964012
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.0027944332,0.0016949095,0.0006235224,0.9948872
