0,1,2,3,4,5,llama_7B_ds_sharegpt_xc_52000/epoch1_correct,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceA_probs,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceB_probs,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceC_probs,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceD_probs
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.7497021,0.06973316,0.1476251,0.032939613
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.05603023,0.018190352,0.15230595,0.77347344
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,True,0.47406983,0.15390794,0.1976217,0.17440055
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.059754733,0.028226137,0.72796166,0.18405753
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.073670805,0.027101977,0.20025803,0.6989692
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.45198813,0.053982284,0.45198813,0.042041447
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,True,0.015691474,0.0027267695,0.9707972,0.010784582
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.60721016,0.11956677,0.22338013,0.049842846
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.79288316,0.050687324,0.121592574,0.034836855
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.68807954,0.11957029,0.1535313,0.03881879
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.10153452,0.025671948,0.8501381,0.022655413
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.44204423,0.1266478,0.3442644,0.08704367
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.28850955,0.19828953,0.28850955,0.22469147
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.14623508,0.022425875,0.08869606,0.742643
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.22643088,0.09439044,0.47935417,0.19982454
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.8321707,0.053198893,0.09938862,0.015241738
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.35898423,0.31680247,0.13206293,0.19215041
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.0031650676,0.0016941386,0.99443465,0.000706222
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.41818747,0.17432646,0.15384258,0.2536435
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.44432873,0.18522377,0.18522377,0.18522377
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.100629576,0.07837039,0.3099609,0.51103914
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.38258857,0.07533616,0.38258857,0.15948664
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.8159028,0.04603009,0.0974457,0.040621407
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.3527248,0.061294377,0.31127852,0.27470234
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.27605128,0.079090014,0.45513162,0.18972708
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.190282,0.5172401,0.2768587,0.015619298
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.24441451,0.089915074,0.1482449,0.51742554
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.025707496,0.008346002,0.96466666,0.0012799008
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.48824495,0.09614113,0.38024554,0.035368346
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.009480691,0.0057503297,0.017712263,0.96705675
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.015478081,0.017538965,0.957595,0.009387931
What is the square root of 81 squared?,9,27,81,729,C,False,0.064166464,0.07271013,0.3258642,0.5372592
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.9124063,0.016711306,0.066094495,0.004787869
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.2617548,0.10911564,0.14010724,0.48902234
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.29964006,0.045951292,0.16038576,0.49402294
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.54223126,0.37266976,0.050435368,0.034663685
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.11789774,0.06310611,0.22026199,0.59873414
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.07471243,0.9101838,0.014711751,0.00039205488
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.30509982,0.20969182,0.4439176,0.04129077
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.41847518,0.5373328,0.03892426,0.005267825
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.03981723,0.018808326,0.03513858,0.90623593
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.10588287,0.05001552,0.3695675,0.47453406
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.95298547,0.025396202,0.019778581,0.0018396948
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.9487331,0.017376654,0.03246386,0.0014263624
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.26526803,0.7210732,0.013206917,0.00045191584
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.11601168,0.85721684,0.025885705,0.0008857601
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.51657975,0.16770889,0.16770889,0.14800258
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.037157916,0.047711704,0.8457102,0.06942012
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.27252734,0.2122445,0.34993201,0.16529618
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.34227368,0.5643139,0.07637158,0.017040802
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.29639068,0.55373067,0.074939296,0.074939296
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.44513234,0.09932245,0.18555877,0.26998642
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.17945515,0.7097589,0.09605542,0.0147305755
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.3874556,0.14253695,0.23500371,0.23500371
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.11342853,0.06879788,0.16503754,0.6527361
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.6491528,0.30663806,0.032319415,0.011889649
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.655468,0.10051928,0.16572826,0.07828449
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.1869259,0.11337629,0.6524355,0.04726227
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.6177599,0.12164413,0.17699118,0.08360471
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,True,0.03692726,0.0072714086,0.9523666,0.0034347703
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.114644945,0.07879424,0.45342955,0.3531313
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.010949754,0.0019027821,0.9856655,0.0014818881
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.09496138,0.90096855,0.0036820527,0.0003880855
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.050081514,0.78340673,0.030375974,0.13613568
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.0066717174,0.0027811856,0.99017066,0.00037639256
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,True,0.057542726,0.021168787,0.9001197,0.021168787
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.13522169,0.014252261,0.072378956,0.7781471
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.4861861,0.09573572,0.26023668,0.1578415
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,True,0.4227611,0.12112309,0.19969821,0.25641757
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.30330566,0.64209807,0.04651343,0.008082822
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.026397094,0.01814244,0.081308775,0.8741517
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.09589505,0.035277817,0.06590764,0.80291945
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.14563417,0.73959136,0.077952355,0.036822084
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.9446884,0.025175093,0.028527118,0.0016093899
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.623381,0.29446435,0.05798347,0.024171105
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.06641032,0.9167661,0.013076966,0.0037466136
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.019354496,0.0071201213,0.93255186,0.04097347
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.5777518,0.14607854,0.18756855,0.08860111
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.41818747,0.2536435,0.17432646,0.15384258
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.62061495,0.13847792,0.15691604,0.083991095
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.008512282,0.00516296,0.983886,0.0024388097
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.0921941,0.8747133,0.026414054,0.0066785184
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.22121082,0.09221439,0.36471498,0.32185984
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.4387556,0.0462445,0.4387556,0.076244295
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.41245788,0.1948313,0.2207728,0.17193802
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.043194454,0.018006127,0.071215615,0.8675838
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.18684013,0.73896706,0.06065811,0.013534654
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.124525964,0.027785497,0.81201124,0.035677284
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.08226292,0.044032168,0.0932161,0.78048885
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.66626555,0.11577959,0.11577959,0.10217513
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.20350249,0.08483246,0.1584879,0.5531771
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,True,0.022597693,0.015531152,0.9608783,0.0009928733
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.5212628,0.4059599,0.054940697,0.017836632
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.7497021,0.06973316,0.1476251,0.032939613
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.76654476,0.091550715,0.10374055,0.038164016
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.13117099,0.8553422,0.012200801,0.001285955
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.78747153,0.07324626,0.120762676,0.018519556
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.017513387,0.006442815,0.019845266,0.9561985
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.13459215,0.08163427,0.25145122,0.5323223
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.09056889,0.04847804,0.19173436,0.66921866
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,True,0.2641972,0.052023508,0.38440463,0.29937464
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.22229211,0.020676386,0.15277898,0.6042526
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.09980999,0.047146898,0.8356988,0.017344374
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.28669629,0.13542573,0.25300857,0.32486945
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.22846733,0.7037289,0.05776559,0.010038153
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.72004867,0.11042304,0.11042304,0.059105195
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.15790273,0.084519245,0.37878898,0.37878898
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,False,0.118312955,0.092142224,0.4679368,0.32160798
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.16888215,0.11607089,0.3575235,0.3575235
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.91333485,0.027580323,0.040129133,0.01895566
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.95772654,0.025522547,0.015480207,0.0012706928
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.96570545,0.017687513,0.015609175,0.0009978611
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.1267437,0.017152896,0.7293597,0.1267437
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.85456574,0.079486996,0.0482113,0.017735945
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,True,0.06787712,0.028295394,0.82691264,0.07691486
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.23712254,0.6445659,0.09884738,0.019464204
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.52432233,0.19288741,0.15022087,0.13256945
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.04656769,0.015118316,0.93533707,0.002976973
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.37836224,0.1084026,0.48582673,0.027408468
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.9829747,0.008504397,0.0066232313,0.0018975877
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.22789513,0.6194832,0.095000826,0.057620913
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.4227611,0.19969821,0.25641757,0.12112309
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.18564269,0.09936737,0.21036072,0.50462914
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.9122453,0.035371587,0.045418017,0.0069650784
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.18300074,0.43899596,0.30171722,0.07628606
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.79843897,0.057838727,0.122444585,0.021277677
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.4978741,0.18315765,0.2664928,0.05247554
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.84858364,0.069655985,0.069655985,0.012104395
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.111256406,0.82207984,0.059551265,0.0071123843
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.017260533,0.015232366,0.9423931,0.025113925
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.020877864,0.020877864,0.17480822,0.78343606
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.11432106,0.028904889,0.8447247,0.012049351
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.1781353,0.798347,0.021275226,0.0022423924
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.12795652,0.07760955,0.34782186,0.44661212
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.052873686,0.008108443,0.93720853,0.0018092381
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,True,0.015761541,0.0074452246,0.975132,0.0016612542
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.50576174,0.09959039,0.34760463,0.04704317
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.5694584,0.077067815,0.20949206,0.14398164
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.3537869,0.58329594,0.03728886,0.025628235
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.19829725,0.064377695,0.5390278,0.19829725
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.07486407,0.045407347,0.07486407,0.8048645
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.012331041,0.007479154,0.9795759,0.0006139264
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.38109592,0.15886441,0.12372373,0.33631596
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.25077534,0.018166102,0.04938059,0.681678
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.36029124,0.3179559,0.21852769,0.10322517
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.4576669,0.115716316,0.35643134,0.0701855
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.7514749,0.06989806,0.13058676,0.04804018
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.77689123,0.17334788,0.038679134,0.011081758
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.3360752,0.6278711,0.03125986,0.004793855
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.20814733,0.14305742,0.4406479,0.20814733
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,True,0.39564237,0.1455487,0.27192077,0.18688822
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.23648846,0.052767713,0.56730634,0.1434375
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.25971982,0.7059917,0.03101911,0.00326939
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.32389003,0.41588303,0.19644924,0.06377773
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.98928356,0.00666574,0.0035679138,0.0004828646
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.15953146,0.8101676,0.02772241,0.002578586
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.3501044,0.10030659,0.240623,0.30896604
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.08051067,0.020356284,0.033561837,0.8655712
