0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp5000_correct,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceD_probs
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.2661362,0.11094208,0.12571384,0.49720788
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.15390792,0.17440052,0.19762167,0.47406977
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.27445647,0.21374692,0.20079665,0.31099993
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.23453917,0.086282134,0.18265928,0.49651942
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.25916708,0.084139235,0.10803691,0.5486567
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.5408227,0.036803447,0.07319239,0.34918138
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.6854876,0.15295297,0.04965656,0.11190278
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.5323223,0.08163427,0.13459215,0.25145122
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.3940555,0.12793109,0.23900674,0.23900674
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.324521,0.0680233,0.13528049,0.47217527
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.71320415,0.06633832,0.08001929,0.14043823
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.15182507,0.15182507,0.28364655,0.4127033
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.15172245,0.09795938,0.22075485,0.52956337
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.27192077,0.18688822,0.1455487,0.39564237
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.68958604,0.04692692,0.053175166,0.21031187
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.5437544,0.069130614,0.05731129,0.3298037
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.3756728,0.07874529,0.33153006,0.21405192
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.4097592,0.06689136,0.059031412,0.464318
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.35136515,0.09456864,0.15591733,0.39814886
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.07414419,0.06543203,0.15696326,0.7034605
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.0777002,0.060512975,0.21121103,0.65057576
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.4951131,0.071327806,0.13325788,0.30030128
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.121470794,0.1071976,0.22693731,0.5443943
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.23714481,0.08195506,0.112019286,0.56888086
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.14007437,0.14007437,0.23094359,0.4889076
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.21805988,0.055134173,0.055134173,0.67167175
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.25061068,0.13414223,0.25061068,0.3646364
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.07756536,0.08789307,0.22444281,0.6100988
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.51310945,0.06523455,0.14700831,0.2746477
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.17955771,0.10890725,0.08481705,0.626718
What is the square root of 81 squared?,9,27,81,729,C,False,0.3491654,0.13673514,0.16493405,0.3491654
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.17163265,0.13366765,0.28297442,0.41172534
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.6994173,0.088920936,0.065055944,0.14660583
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.07274983,0.0642015,0.25392184,0.60912687
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.55726045,0.09683735,0.14089751,0.20500466
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.32456526,0.15331377,0.10537091,0.41675004
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,False,0.2622621,0.12388384,0.12388384,0.48997012
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.30971655,0.14629973,0.14629973,0.39768392
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.5446115,0.094639294,0.06923959,0.29150954
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.41939425,0.12790802,0.08258363,0.37011412
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.46067965,0.0907132,0.13198693,0.3166202
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.7070475,0.09568848,0.058037996,0.13922592
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.39413646,0.08794373,0.21096605,0.3069538
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.41799596,0.11250209,0.16368957,0.3058124
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.1674051,0.101536326,0.27600434,0.45505422
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.6534071,0.09413222,0.14579484,0.106665775
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.39073473,0.11194738,0.17338748,0.32393044
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.11967303,0.1536632,0.2533478,0.473316
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.09793718,0.16147111,0.30166775,0.43892398
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.22317769,0.093034305,0.07712814,0.6066598
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.109469794,0.080089815,0.18048519,0.6299552
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,False,0.4258532,0.069518626,0.07877492,0.4258532
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.115481906,0.0899374,0.27702668,0.517554
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.471448,0.09882087,0.14378352,0.28594768
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.64042443,0.13424025,0.06341061,0.16192466
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.8584225,0.033284653,0.033284653,0.075008124
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.1288765,0.08857544,0.27283156,0.50971645
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.22934482,0.19013353,0.37812567,0.2023961
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.27996704,0.09675402,0.066498004,0.55678093
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.29339132,0.10139333,0.22849339,0.37672192
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.077079155,0.06802211,0.20952286,0.64537585
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,False,0.44653788,0.10606204,0.09963607,0.34776405
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.597044,0.13321853,0.07590563,0.1938318
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.41098398,0.15119256,0.11774889,0.32007465
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.5220188,0.07064756,0.09071326,0.3166204
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.284682,0.07197888,0.111483075,0.531856
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,True,0.23439533,0.23439533,0.2656047,0.2656047
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.1686314,0.1488167,0.2780262,0.40452573
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,False,0.15076989,0.103622526,0.21936889,0.5262386
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.15097788,0.08081263,0.17108035,0.5971291
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.36312568,0.09181255,0.13358647,0.4114753
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.18515001,0.23773733,0.18515001,0.3919626
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.37673542,0.05777425,0.13859321,0.42689717
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.12859984,0.0830303,0.2120253,0.5763445
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,False,0.33873922,0.14120752,0.18131405,0.33873922
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.19957982,0.13716908,0.29038692,0.3728642
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.32844368,0.19921118,0.100169666,0.37217546
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.490371,0.102787346,0.10941656,0.29742503
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.59104204,0.07514257,0.11638308,0.21743222
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.2338127,0.09746764,0.14181457,0.52690506
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.4430448,0.18468855,0.16298708,0.20927955
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.16770887,0.16770887,0.14800256,0.5165797
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.6738138,0.08047558,0.085665815,0.1600448
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.5187673,0.084686436,0.04000304,0.3565432
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.24445117,0.13084528,0.16800866,0.45669487
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,False,0.12101325,0.13712597,0.19951712,0.54234374
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.08337707,0.10705828,0.3297627,0.4798019
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.40701514,0.15938942,0.11661179,0.3169837
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.43871173,0.076236665,0.09788982,0.38716173
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,True,0.4336343,0.18076567,0.18076567,0.20483434
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.5136326,0.16675209,0.06134467,0.25827068
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.15384258,0.17432646,0.2536435,0.41818747
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.6445706,0.10522326,0.08723314,0.16297297
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.31340593,0.1152956,0.1152956,0.45600292
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,False,0.3774575,0.12254251,0.12254251,0.3774575
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,True,0.17042328,0.15039802,0.31839263,0.3607861
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.052207496,0.08607561,0.3004334,0.56128347
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.22550738,0.120705396,0.14559852,0.5081887
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.29496485,0.079388715,0.13933153,0.48631483
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.3120736,0.08399347,0.08941058,0.5145224
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.37370196,0.039387897,0.107067406,0.4798428
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.43616894,0.1604576,0.1035992,0.29977423
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.3145353,0.10870049,0.058183182,0.51858103
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.20990978,0.15357327,0.16347791,0.473039
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.44149035,0.20854527,0.04653274,0.3034316
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.33958936,0.16041066,0.16041066,0.33958936
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.11639626,0.062302426,0.062302426,0.75899893
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.30534908,0.16344157,0.18520358,0.34600583
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.10480005,0.09248572,0.23617055,0.5665437
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.5620893,0.086199194,0.086199194,0.2655122
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.6162111,0.107081436,0.08877363,0.18793377
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.42719805,0.06551295,0.13028805,0.37700096
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.41675007,0.15331379,0.10537092,0.3245653
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.3169837,0.11661179,0.15938942,0.40701514
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,True,0.3147563,0.0901792,0.19090936,0.4041551
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.4953738,0.14192697,0.26515448,0.097544886
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.473316,0.11967303,0.1536632,0.2533478
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.5335618,0.063724875,0.09869902,0.30401438
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.5804687,0.047647774,0.06118095,0.31070253
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.30040753,0.1252285,0.23395763,0.34040633
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.32412076,0.11201314,0.19658919,0.36727694
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.24240555,0.13811852,0.16660273,0.45287317
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.69394827,0.056962743,0.050269447,0.19881952
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.26222023,0.079972655,0.10268692,0.5551202
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.63079554,0.05177885,0.085368894,0.23205672
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.07328395,0.07801035,0.27228287,0.57642287
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.3471195,0.1199613,0.18579969,0.3471195
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.68280995,0.09240828,0.041005924,0.18377581
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.23509625,0.14259307,0.18309313,0.4392176
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.08832515,0.11341174,0.14562356,0.6526395
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.36464268,0.19517916,0.11838214,0.32179603
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.59267265,0.14077209,0.116704166,0.14985111
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.31712013,0.24697341,0.21795328,0.21795328
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.16657256,0.06943777,0.3111985,0.45279115
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.24097092,0.12116779,0.18766832,0.45019293
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.31284174,0.08420022,0.14777598,0.45518205
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.67632556,0.043236043,0.03163217,0.24880627
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.324521,0.0680233,0.13528049,0.47217527
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.3427134,0.1428642,0.1260772,0.38834515
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.57301515,0.068436906,0.087874725,0.2706732
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.18313685,0.11107811,0.43932247,0.26646256
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.7110417,0.10904178,0.048386995,0.1315295
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.3579533,0.07987018,0.10255534,0.45962113
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.6475361,0.072651535,0.08232498,0.19748735
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.3828623,0.066531494,0.11676641,0.43383983
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.09030181,0.07486284,0.3151843,0.51965106
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.48554018,0.33370656,0.057989508,0.12276378
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.21789497,0.10292631,0.21789497,0.46128368
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.37354502,0.19994426,0.22656651,0.19994426
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.15182507,0.15182507,0.28364655,0.4127033
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.26515463,0.07596807,0.09754494,0.56133235
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.45880696,0.102373675,0.12348622,0.31533313
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.36312568,0.09181255,0.13358647,0.4114753
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.86230373,0.017896542,0.016812246,0.1029875
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,False,0.52953434,0.13388725,0.0864441,0.25013432
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.44719398,0.13638647,0.14518262,0.27123687
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.1071976,0.121470794,0.22693731,0.5443943
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.15581894,0.13750973,0.2267152,0.47995612
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,False,0.29947343,0.20582488,0.11017012,0.3845315
How many keys are on a Standard piano?,20,54,88,100,C,False,0.55726045,0.09683735,0.14089751,0.20500466
