0,1,2,3,4,5,llama_7B_followturn_20000/ckp10k_correct,llama_7B_followturn_20000/ckp10k_choiceA_probs,llama_7B_followturn_20000/ckp10k_choiceB_probs,llama_7B_followturn_20000/ckp10k_choiceC_probs,llama_7B_followturn_20000/ckp10k_choiceD_probs
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.2448216,0.31435713,0.3562133,0.08460807
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.30679208,0.39392883,0.27074307,0.02853611
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.50346094,0.26948324,0.17399146,0.05306439
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.3425083,0.43978935,0.16178946,0.055912945
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.44639868,0.30680504,0.1642209,0.082575455
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.27855554,0.45926046,0.2037956,0.05838842
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.37040606,0.3070774,0.18625186,0.13626477
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.32654825,0.44633853,0.15425047,0.07286277
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.3351562,0.37978175,0.23034927,0.05471275
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.2997122,0.49414188,0.15070477,0.055441182
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.245647,0.315417,0.315417,0.12351906
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.5120516,0.27408147,0.16623881,0.04762822
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.30206132,0.38785443,0.26656818,0.043516062
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.40888473,0.36083952,0.1814415,0.04883432
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.24104597,0.3733393,0.2565921,0.12902261
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.3184396,0.40888453,0.18144141,0.091234475
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.3399492,0.3852129,0.13312602,0.1417119
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.3128423,0.4276047,0.18974844,0.06980455
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.28738207,0.3690059,0.22381338,0.11979867
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.39222255,0.28695616,0.18527281,0.13554849
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.34835434,0.4761439,0.13641751,0.03908427
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,True,0.27480918,0.35286197,0.24251826,0.12981066
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.37295634,0.35036007,0.22620946,0.050474152
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.17651713,0.20002012,0.4234426,0.20002012
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.31839263,0.3607861,0.15039802,0.17042328
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.35924497,0.40707788,0.2178931,0.015784122
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.3376788,0.29800048,0.20481254,0.15950817
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.31510353,0.43069544,0.21656726,0.037633747
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.25140738,0.4696908,0.12641557,0.15248628
What is the square root of 81 squared?,9,27,81,729,C,False,0.19506595,0.32160938,0.32160938,0.16171536
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.22394957,0.30610275,0.30610275,0.163845
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,True,0.35963377,0.40751845,0.19249807,0.040349793
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.25821447,0.37569985,0.22787347,0.13821225
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.35980427,0.40771165,0.1699595,0.06252461
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.19504517,0.30209187,0.063321896,0.43954107
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.29584146,0.5527046,0.10883398,0.04262
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.25776914,0.37505186,0.16642825,0.2007508
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.33997726,0.43653944,0.1605939,0.06288947
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.2935035,0.42704505,0.1571011,0.122350454
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.22332644,0.36820304,0.18514411,0.22332644
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,False,0.30763885,0.50721073,0.12824295,0.056907468
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.22992827,0.42956254,0.29523373,0.045275558
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.4053407,0.3577119,0.19146939,0.045477968
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.23745169,0.34549016,0.304894,0.11216423
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.36134696,0.40945977,0.19341509,0.035778195
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.20798561,0.4136288,0.26705882,0.11132668
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.26158354,0.3806018,0.26158354,0.0962312
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.28258368,0.4111568,0.22007638,0.086183146
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.26381654,0.43495992,0.16001281,0.14121081
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.45038873,0.27317458,0.18774995,0.0886868
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.32157594,0.4678902,0.17212719,0.038406767
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.20279564,0.26039475,0.37887213,0.1579374
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.3742746,0.3302962,0.12934585,0.16608335
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.32822734,0.47756794,0.17568743,0.01851732
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.34688064,0.41841796,0.17442255,0.060278825
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.18046775,0.43291965,0.26257905,0.12403356
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.3833682,0.33832124,0.19276963,0.08554101
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.37117085,0.34868276,0.21148679,0.06865971
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.24015632,0.54120064,0.16505687,0.05358612
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.30359888,0.20866026,0.30359888,0.18414204
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.16509931,0.7399238,0.08301715,0.011959754
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.2559942,0.54193974,0.11359674,0.08846923
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.4056756,0.4056756,0.14019774,0.04845104
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.26675123,0.38812074,0.18333524,0.1617928
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,True,0.27252734,0.34993201,0.2122445,0.16529618
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.33226648,0.29322413,0.33226648,0.042242944
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.27192077,0.39564237,0.18688822,0.1455487
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.36571556,0.41441002,0.14321628,0.07665815
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,False,0.31513393,0.40464,0.14885874,0.13136737
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.30138645,0.49690223,0.14236487,0.05934651
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.2923379,0.4819837,0.14699672,0.07868168
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.2828474,0.43808264,0.1611616,0.11790834
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.30896604,0.3501044,0.240623,0.10030659
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.30311826,0.44103444,0.1838505,0.07199689
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.23696765,0.3447859,0.20912322,0.20912322
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.2517814,0.47038957,0.19608754,0.08174145
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.3169837,0.40701514,0.15938942,0.11661179
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.38606903,0.38606903,0.1941277,0.033734336
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.2666668,0.36449027,0.25051028,0.11833266
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.22602484,0.47849458,0.21233068,0.08314989
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.3103132,0.3103132,0.16609868,0.21327494
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.36246708,0.36246708,0.17121732,0.10384856
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.23012061,0.33482352,0.1395752,0.29548073
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.3044024,0.36717942,0.20921254,0.119205706
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.22638911,0.29068938,0.25653246,0.22638911
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.20279567,0.3788722,0.2603948,0.15793742
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.391554,0.5027653,0.08736751,0.018313225
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.29937452,0.33923578,0.26419708,0.09719268
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.34786707,0.44667017,0.14501257,0.060450234
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.2602784,0.48626408,0.17888656,0.07457101
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.3704759,0.2546241,0.2546241,0.12027591
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.29187977,0.54530317,0.08901829,0.07379876
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.26725826,0.46905282,0.15227915,0.111409806
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.27866885,0.52062196,0.1491607,0.051548555
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.42005438,0.3271387,0.17510471,0.07770225
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.18560666,0.2700561,0.23832366,0.30601364
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.2236818,0.32545507,0.25346467,0.19739848
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.21902736,0.29937488,0.097192794,0.38440496
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.28563038,0.28563038,0.10507754,0.32366163
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.32985485,0.37377453,0.21297032,0.083400376
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.24713035,0.55691683,0.14081062,0.055142235
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.26068282,0.29539233,0.1485326,0.29539233
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.34971482,0.50883204,0.094124466,0.047328755
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.35975635,0.33795983,0.16993687,0.13234697
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.28312892,0.3208271,0.161322,0.23472212
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.27247855,0.30875865,0.06889337,0.3498694
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.30586275,0.5042824,0.11252062,0.07733422
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.3128364,0.27607715,0.24363723,0.16744927
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,False,0.3363333,0.4318605,0.19163693,0.040169287
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.35522386,0.40252137,0.16779587,0.07445897
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.38245746,0.33751753,0.20471475,0.07531034
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,False,0.30900928,0.39677578,0.12881424,0.16540074
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.26257905,0.43291965,0.18046775,0.12403356
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.3892446,0.4410719,0.14319508,0.026488425
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.27678537,0.51710314,0.17870606,0.027405463
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.34487575,0.50179124,0.13505529,0.018277746
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.33153006,0.3756728,0.21405192,0.07874529
What does a pH level measure?,acidity,density,wavelength,humidity,A,False,0.29157218,0.4515958,0.15606734,0.10076465
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,True,0.21841715,0.28045318,0.360109,0.1410207
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,True,0.35448912,0.40168878,0.17824832,0.06557389
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.29807472,0.29807472,0.14080052,0.26305002
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,False,0.39128998,0.44338962,0.10531426,0.06000626
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.22633363,0.42284688,0.2564696,0.0943499
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.39203158,0.44423,0.14422037,0.019518103
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.2204267,0.41181126,0.24977615,0.117985904
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.3766886,0.42684412,0.12229289,0.07417439
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.35338992,0.40044326,0.15681583,0.08935097
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.22451505,0.1543068,0.53858364,0.08259448
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.2435809,0.51566076,0.18970099,0.05105733
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.2472178,0.5930447,0.11677743,0.042960014
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.34652445,0.5713222,0.049921576,0.032231793
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.30250546,0.36489126,0.22131774,0.11128555
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.4553706,0.24374233,0.17832568,0.122561336
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.2377532,0.32497007,0.32497007,0.112306654
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.2149453,0.4843867,0.17819592,0.12247214
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.28727242,0.50417876,0.14444964,0.06409914
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.23648846,0.56730634,0.1434375,0.052767713
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.3700874,0.3700874,0.23894638,0.020878902
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.30088723,0.56213135,0.11069023,0.026291234
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.21842667,0.59374523,0.11691537,0.070912756
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.39227477,0.44450554,0.0991826,0.0640371
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,False,0.2399648,0.5080055,0.14554602,0.106483735
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,True,0.31115207,0.4527236,0.14697783,0.08914656
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,True,0.2986834,0.4345818,0.18116064,0.08557423
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.28533438,0.36637658,0.23655051,0.11173855
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.2567823,0.5436081,0.12129537,0.07831418
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.35980427,0.40771165,0.1699595,0.06252461
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.27187794,0.39558005,0.27187794,0.06066417
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.2672492,0.34315476,0.30283302,0.086763114
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.41467008,0.36594507,0.1728602,0.046524696
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.2943383,0.48528177,0.13061182,0.089768104
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.34358373,0.44117025,0.14322701,0.07201906
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,False,0.31264186,0.4548912,0.17813794,0.054329008
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.17097934,0.56061965,0.15088874,0.11751226
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.32548508,0.47357798,0.17421961,0.026717441
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,False,0.2866128,0.2529349,0.2866128,0.17383946
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.33923578,0.26419708,0.29937452,0.09719268
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.3579533,0.45962113,0.10255534,0.07987018
How many keys are on a Standard piano?,20,54,88,100,C,False,0.28293347,0.41166577,0.24968791,0.0557129
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.42704505,0.2935035,0.1571011,0.122350454
