0,1,2,3,4,5,llama_7B_followturn_20000/ckp25k_correct,llama_7B_followturn_20000/ckp25k_choiceA_probs,llama_7B_followturn_20000/ckp25k_choiceB_probs,llama_7B_followturn_20000/ckp25k_choiceC_probs,llama_7B_followturn_20000/ckp25k_choiceD_probs
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.08855272,0.3968658,0.50958574,0.0049958024
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.075604334,0.717314,0.09707789,0.11000367
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.24999686,0.52924335,0.22062145,0.00013826936
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.8136159,0.16021048,0.019134413,0.0070391567
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.57890797,0.39787725,0.022446698,0.00076808373
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.78069085,0.15372714,0.038868308,0.026713772
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.31404933,0.5177798,0.1680985,7.240718e-05
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.63985175,0.16177985,0.1833206,0.0150478715
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.08296221,0.8919277,0.023769068,0.0013409591
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.3188008,0.3188008,0.36124864,0.0011497753
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.21584983,0.7533899,0.029212097,0.0015481843
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.07064758,0.52201897,0.35877806,0.04855533
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.7093199,0.10877773,0.17934415,0.002558207
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.0921129,0.87394285,0.03388644,5.7729612e-05
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,False,0.14769657,0.750065,0.101510264,0.0007280831
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.14897043,0.31537038,0.51995784,0.015701367
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.059799287,0.82550365,0.111719765,0.002977231
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.42393172,0.42393172,0.13763048,0.014506145
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.117674075,0.59759825,0.28228542,0.0024422475
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.21568456,0.35560372,0.4029518,0.025759846
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.795351,0.1566139,0.02401752,0.02401752
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.70904684,0.23019381,0.05820211,0.0025572223
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,True,0.20365004,0.71080846,0.04544046,0.04010107
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.39888725,0.45199847,0.14674242,0.0023718702
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.091527425,0.2819243,0.59683377,0.029714603
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.1307369,0.6639368,0.03745675,0.16786951
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.08330959,0.54324675,0.37336767,7.596851e-05
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.25696117,0.107117355,0.15585482,0.48006666
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.250121,0.6000091,0.13388012,0.0159897
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.009390365,0.51269656,0.07862457,0.39928848
What is the square root of 81 squared?,9,27,81,729,C,True,0.0064608674,0.14704865,0.8462066,0.0002838707
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.22042681,0.46664357,0.24977632,0.06315334
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,True,0.3358792,0.43127745,0.2308462,0.0019972108
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.1502525,0.67338496,0.1502525,0.026109967
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.10309565,0.76177955,0.13237743,0.002747406
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.03886331,0.8845248,0.026710335,0.049901474
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,False,0.49030897,0.49030897,0.019011341,0.00037066216
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.0014466565,0.45452595,0.08950147,0.45452595
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.41353258,0.3649412,0.22134805,0.00017812608
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.01585403,0.8656007,0.08051341,0.038031843
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,True,0.075618215,0.20555161,0.63314354,0.08568666
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,False,0.21981707,0.76723695,0.01240123,0.000544872
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.06734219,0.1110285,0.8203958,0.0012334152
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.700536,0.2577128,0.039521538,0.0022296526
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.06520075,0.7943078,0.121811055,0.01868033
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.7200327,0.23376039,0.04603015,0.0001767174
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.009398147,0.74658734,0.24238142,0.0016331532
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.1581702,0.80325454,0.035292543,0.003282718
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.40885735,0.5249832,0.04309325,0.023066154
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.01258001,0.2863197,0.014255018,0.68684524
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.8588992,0.048455775,0.054907586,0.037737396
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,False,0.49624723,0.3410654,0.16110788,0.0015794463
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.2505594,0.681091,0.038424525,0.02992505
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.48189205,0.25793824,0.25793824,0.0022316028
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.39697364,0.5775932,0.025377674,5.551344e-05
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.43140057,0.48884088,0.07496618,0.004792427
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.016439278,0.8975541,0.083485544,0.0025210448
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.24099915,0.74232966,0.01540656,0.0012646476
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.04327694,0.46527094,0.41060016,0.080851965
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.010822853,0.66958624,0.31629014,0.0033007837
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.4064583,0.46057758,0.062332395,0.07063186
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.0031723268,0.9967154,0.000108551045,3.7144127e-06
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.059094045,0.92438644,0.013185664,0.0033338582
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.13031039,0.5153876,0.3542204,8.1669e-05
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.4964044,0.38660014,0.097747825,0.019247688
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.5850304,0.16761401,0.24387693,0.003478718
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.18565954,0.73429775,0.07739441,0.0026482912
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.03847088,0.8755932,0.02996115,0.055974796
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.28613672,0.6864063,0.020727675,0.0067292904
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,False,0.08861513,0.84075695,0.02876912,0.041858822
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.41848102,0.4742011,0.10580857,0.0015092783
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.013707822,0.9609926,0.022600379,0.0026992303
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.18515904,0.64626855,0.12725782,0.041314565
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.40915102,0.40915102,0.13283189,0.048866123
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,False,0.28153372,0.24845265,0.46417063,0.005843046
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.018940046,0.9125826,0.05833945,0.0101378765
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.4426112,0.5015442,0.052862365,0.0029822907
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.029926741,0.8745876,0.08134932,0.014136392
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.42247173,0.54246444,0.03467859,0.00038524435
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.2864002,0.60630924,0.10536075,0.0019297495
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.020161152,0.857274,0.11601942,0.0065453677
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.11333563,0.5755658,0.3080782,0.0030202921
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.63531077,0.30009955,0.05909311,0.005496515
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.05302987,0.93997693,0.0043529565,0.0026402017
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.1420035,0.63641554,0.20661387,0.01496706
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.16218941,0.38907218,0.059666153,0.38907218
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.02191797,0.7258235,0.12612921,0.12612921
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.13244638,0.86365885,0.002748837,0.0011458857
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.096111916,0.8047352,0.024300897,0.074852034
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.19468564,0.76999664,0.03383129,0.0014864432
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.072495535,0.8831764,0.04397076,0.00035737306
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.311186,0.51305896,0.061276156,0.11447893
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.08275913,0.8897444,0.016296238,0.01120023
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.07560428,0.6330269,0.18136525,0.11000358
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.10016995,0.8387127,0.060756147,0.00036126922
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.46825325,0.04935353,0.46825325,0.014140023
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,False,0.022900539,0.66925186,0.21727426,0.090573385
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.17103897,0.5969846,0.19381253,0.03816395
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.0670993,0.7213855,0.125358,0.08615721
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.5681516,0.30410963,0.067856036,0.059882734
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.35068288,0.57817835,0.06905356,0.0020852368
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.050812077,0.90066564,0.0448415,0.0036808148
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.07148363,0.8708489,0.049129933,0.008537502
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.073794834,0.8990051,0.021142574,0.0060574487
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.08955242,0.35418668,0.4547847,0.101476185
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.39283958,0.5715782,0.025113394,0.01046882
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,False,0.01711933,0.50030017,0.04106714,0.44151336
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.11535962,0.8523987,0.029167479,0.0030742297
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,True,0.2356497,0.7258522,0.028144343,0.010353725
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,False,0.20527114,0.63227963,0.15986532,0.0025839824
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.7107847,0.230758,0.05148907,0.0069682873
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.6878073,0.15347056,0.15347056,0.0052514737
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,False,0.088727385,0.51059085,0.18783589,0.21284594
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.0127178235,0.8915883,0.09397271,0.0017211703
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.5245699,0.1929785,0.28078207,0.0016695912
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.36256903,0.46554786,0.1712655,0.0006176798
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.42915878,0.48630062,0.08450638,3.4195098e-05
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.6153234,0.37321252,0.011270042,0.00019391176
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.63361037,0.18153241,0.18153241,0.0033248821
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.09514617,0.7030404,0.15686953,0.04494387
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.598539,0.24950817,0.15133436,0.0006184689
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.54860663,0.22869326,0.06552172,0.15717843
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.67051435,0.31672853,0.012280899,0.00047618212
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.062422726,0.86171913,0.07073421,0.0051239696
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.18422472,0.7286229,0.0870216,0.00013083169
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.02888812,0.65749055,0.31057653,0.0030447852
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.22253457,0.77672195,0.00070827873,3.526312e-05
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.051507507,0.9129924,0.03540056,9.943288e-05
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.03698632,0.11392588,0.84180474,0.007283038
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.027544498,0.9121485,0.0583117,0.0019953167
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.17208822,0.7712459,0.055868868,0.00079692656
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.22166559,0.7736889,0.0046005226,4.5101933e-05
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.13589571,0.53747797,0.2538866,0.072739735
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.7412696,0.1874223,0.06894881,0.0023592988
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.06779574,0.5009465,0.39013755,0.041120194
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.01668861,0.9111672,0.06600473,0.006139396
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.59167403,0.3167003,0.09073616,0.0008895459
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.10352079,0.46394798,0.40943265,0.023098608
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.013448278,0.9427971,0.03655621,0.007198345
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.18184797,0.81498605,0.0029392987,0.00022665437
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.024489887,0.8109937,0.15969412,0.004822345
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.041833237,0.95212007,0.005661513,0.00038527077
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,False,0.06371942,0.8796195,0.030098923,0.026562206
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.71275175,0.2042068,0.07512348,0.007917956
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.744716,0.1661686,0.06926938,0.01984601
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.27774546,0.5188968,0.14866643,0.054691322
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.041000504,0.93316716,0.024868062,0.0009642394
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.64847785,0.21052994,0.08776193,0.053230304
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.22283348,0.6057242,0.15315107,0.018291287
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.013186193,0.71994174,0.12510711,0.14176494
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.58969605,0.31564155,0.09043282,0.004229599
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.26170477,0.71138734,0.024342336,0.0025656633
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.30126598,0.5628389,0.12558635,0.010308755
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,False,0.21323176,0.74425197,0.04198782,0.00052854867
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.0026861196,0.9563248,0.037080735,0.003908281
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.5677842,0.390232,0.04113015,0.00085362897
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,False,0.28969344,0.6132811,0.07324598,0.023779487
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.5978359,0.21993154,0.17128286,0.010949747
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.058323156,0.9123277,0.021455891,0.007893181
