0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp10k_correct,llama_7B_alpaca_20000_2/ckp10k_choiceA_probs,llama_7B_alpaca_20000_2/ckp10k_choiceB_probs,llama_7B_alpaca_20000_2/ckp10k_choiceC_probs,llama_7B_alpaca_20000_2/ckp10k_choiceD_probs
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.5156634,0.42749995,0.047964167,0.008872478
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.68121994,0.18334787,0.118378274,0.017054006
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,True,0.603565,0.26783034,0.118848994,0.009755719
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.6721671,0.2049994,0.10972827,0.013105172
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.44212848,0.4706433,0.07683041,0.010397865
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.50836754,0.39591703,0.08298872,0.012726732
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.39828375,0.35148418,0.21318594,0.03704616
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.7660089,0.13311239,0.08594382,0.014934796
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.4646488,0.41005114,0.09739568,0.02790433
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,False,0.6506754,0.17512691,0.15454896,0.019648695
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,False,0.6702255,0.23162375,0.09070516,0.007445533
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.5590379,0.31853023,0.1100811,0.012350757
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.54927814,0.29400742,0.14783621,0.008878254
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,True,0.5826653,0.2752316,0.13001022,0.0120928325
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,False,0.54923344,0.35461175,0.08965989,0.006494941
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.5608688,0.24888402,0.17105533,0.019191874
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,True,0.5751914,0.3488712,0.06869681,0.007240591
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.56250095,0.32050338,0.09774801,0.019247724
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,True,0.6123413,0.3277627,0.053505782,0.006390355
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,True,0.42448878,0.17695324,0.37461004,0.023948018
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,False,0.5938363,0.24754779,0.15014534,0.00847062
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.6364852,0.2824386,0.07141166,0.009664517
The complementary color of blue is,magenta,yellow,cyan,white,B,False,0.6410221,0.23581885,0.09830392,0.024855124
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.4690524,0.23585436,0.18368356,0.11140971
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,False,0.62460583,0.15792508,0.20277983,0.014689322
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,False,0.56274325,0.38676742,0.04619278,0.0042965976
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,False,0.6210004,0.25887147,0.10137553,0.018752588
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,False,0.6275464,0.26160026,0.10244414,0.008409127
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,False,0.56246495,0.3010658,0.1255029,0.0109663205
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,True,0.6079269,0.21009393,0.1636213,0.018357802
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,False,0.48411572,0.3125686,0.18958244,0.013733306
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.5051315,0.4187687,0.064220265,0.011879554
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.6618791,0.089575596,0.24349172,0.0050535095
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,False,0.53649116,0.30568346,0.14439464,0.013430793
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,False,0.7927032,0.10728071,0.0946749,0.0053411922
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,False,0.5618612,0.3201389,0.10393388,0.01406592
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.52282006,0.2978939,0.14979045,0.029495489
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.6771293,0.2198317,0.08608734,0.0169516
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.4741371,0.2875787,0.2239665,0.0143177
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,True,0.50557303,0.30664554,0.16413553,0.023645967
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,False,0.4847536,0.2762043,0.22898139,0.01006074
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.74136335,0.17608923,0.07813912,0.004408308
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.66831225,0.1689758,0.15873808,0.00397393
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.5894381,0.31550348,0.084916614,0.010141842
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.56689525,0.34383935,0.08166901,0.0075964
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,False,0.60159016,0.28417107,0.09820689,0.016031835
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.6421695,0.22192784,0.11878941,0.017113237
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,False,0.7437328,0.1880451,0.064986646,0.0032354947
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,False,0.7615207,0.10970746,0.10970746,0.019064296
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.550115,0.37808815,0.06172119,0.010075708
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.71062756,0.21672916,0.06609866,0.0065446533
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,False,0.50096303,0.184294,0.2681462,0.04659682
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.57687956,0.22590928,0.18728536,0.009925761
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,False,0.6268446,0.2613077,0.10232957,0.009518132
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,False,0.53739965,0.2702215,0.16389763,0.028481139
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,False,0.6032436,0.28495207,0.08690549,0.024898835
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,True,0.4712646,0.28583643,0.23696673,0.005932346
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,False,0.5018595,0.4160561,0.07229972,0.009784702
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,False,0.6190348,0.27469504,0.09493207,0.011338019
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,False,0.65790945,0.25764105,0.0738154,0.010634116
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.5586623,0.3606995,0.071025945,0.009612315
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.7440593,0.16602208,0.08348114,0.0064373743
