0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp5000_correct,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceD_probs
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.27933705,0.09068746,0.16942649,0.46054894
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.49914297,0.04642753,0.11137386,0.34305564
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,False,0.2538866,0.072739735,0.13589571,0.53747797
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.2960436,0.06605625,0.08481791,0.5530822
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,True,0.30369252,0.14345418,0.2087246,0.3441287
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.41596282,0.081907935,0.13504335,0.3670859
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,True,0.15581904,0.0736037,0.22671536,0.54386187
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.46397558,0.07115296,0.10352695,0.36134455
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.43477595,0.06667505,0.15994513,0.33860385
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,False,0.3966311,0.06082535,0.14591242,0.3966311
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,False,0.268268,0.06782876,0.16271274,0.50119054
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.27864078,0.07045142,0.1915068,0.45940095
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.3860056,0.06707772,0.16091107,0.3860056
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,False,0.24702439,0.08019708,0.14982787,0.52295065
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,False,0.35939503,0.11667849,0.11667849,0.40724793
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.41559398,0.06373341,0.105078615,0.41559398
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,False,0.30138662,0.05934654,0.07620247,0.56306434
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.24441451,0.089915074,0.1482449,0.51742554
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,True,0.37491965,0.13792524,0.15628976,0.33086544
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,False,0.26586685,0.07617213,0.16125639,0.49670464
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,True,0.27483368,0.054117966,0.08922544,0.58182293
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.413216,0.08136705,0.09220096,0.413216
The complementary color of blue is,magenta,yellow,cyan,white,B,False,0.50535595,0.060356162,0.127774,0.30651388
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.21604332,0.04820578,0.14848426,0.5872666
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,True,0.1904679,0.029209197,0.11552461,0.66479826
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,False,0.54826033,0.3325367,0.07419897,0.045003947
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,False,0.5037751,0.099199206,0.12737429,0.2696514
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,False,0.18690693,0.060679797,0.10004407,0.65236926
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,False,0.45272356,0.089146554,0.14697783,0.31115207
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,True,0.4420442,0.087043665,0.12664779,0.34426436
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,False,0.30489397,0.11216422,0.23745167,0.34549013
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.25422323,0.07283617,0.19798923,0.47495148
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,True,0.3738595,0.06496704,0.13753523,0.4236383
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,False,0.30340105,0.0984999,0.2085243,0.38957468
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,False,0.36404383,0.07168448,0.15175605,0.4125157
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,False,0.2538866,0.072739735,0.13589571,0.53747797
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.29159608,0.1072722,0.17686196,0.4242698
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.24441451,0.089915074,0.1482449,0.51742554
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.37878898,0.084519245,0.15790273,0.37878898
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,False,0.2785261,0.07042242,0.24579841,0.40525305
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,True,0.35035568,0.053728785,0.14604998,0.4498656
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.3527248,0.061294377,0.27470234,0.31127852
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,True,0.18315764,0.052475538,0.26649278,0.49787405
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.2718779,0.060664162,0.2718779,0.39558002
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.2517814,0.08174145,0.19608754,0.47038957
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,False,0.18783589,0.088727385,0.21284594,0.51059085
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.38789856,0.086551875,0.18323031,0.34231928
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,False,0.46147263,0.062453527,0.11667855,0.35939524
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,True,0.21730717,0.042790316,0.0705493,0.6693532
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.16021581,0.0459026,0.16021581,0.6336658
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.35389727,0.061498124,0.13019153,0.4544131
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,True,0.2826836,0.055663697,0.13353027,0.5281225
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.25979605,0.051156882,0.13905881,0.54998827
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,False,0.38327128,0.08551938,0.096906155,0.43430325
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,False,0.32868606,0.07333977,0.17593296,0.42204124
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,False,0.40525305,0.07042242,0.24579841,0.2785261
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,True,0.49101865,0.051752985,0.15941042,0.29781786
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,False,0.42212164,0.17596647,0.17596647,0.22594544
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,False,0.27317455,0.08868679,0.18774992,0.45038867
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,False,0.26822904,0.0768489,0.087081224,0.5678409
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.415883,0.06377773,0.19644922,0.32389
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,True,0.34508947,0.06795215,0.1438547,0.44310364
