0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp5000_correct,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceD_probs
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.08931946,0.032858793,0.12995905,0.74786264
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.2625792,0.06639042,0.18046786,0.4905625
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.22887099,0.084196925,0.2593448,0.42758727
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.4369336,0.04064116,0.18214102,0.34028423
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.2541186,0.030350138,0.10593239,0.6095988
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.33022478,0.030715689,0.09461098,0.5444486
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.5109597,0.06915087,0.1463924,0.27349702
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.24150264,0.03268383,0.14647876,0.57933474
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.18981485,0.079126604,0.21508838,0.51597023
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.49184924,0.04574911,0.12435897,0.33804274
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.42000514,0.07298595,0.1363557,0.37065324
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.22884133,0.057860155,0.22884133,0.48445714
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.45770618,0.048241876,0.09012769,0.4039243
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.25422323,0.07283617,0.19798923,0.47495148
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.49909315,0.059608176,0.09827727,0.34302136
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.19283265,0.043026783,0.17017421,0.59396636
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.25167528,0.081707,0.25167528,0.41494238
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.24185935,0.08897509,0.08897509,0.5801904
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.40338802,0.03752093,0.101992466,0.4570985
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.17395459,0.09311118,0.19711637,0.53581786
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.19020854,0.020047832,0.03745428,0.75228935
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.32007486,0.06302647,0.15119265,0.46570614
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.2150337,0.032976486,0.08963938,0.6623504
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.24847211,0.03810443,0.11736991,0.5960536
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.14243676,0.05937647,0.2348385,0.5633483
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.19170652,0.022896077,0.116275884,0.6691215
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.32719612,0.05685816,0.28874955,0.32719612
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.17761272,0.074039996,0.2012616,0.5470857
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.2562729,0.03468277,0.094277546,0.6147668
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.045440506,0.040101103,0.10900611,0.8054522
What is the square root of 81 squared?,9,27,81,729,C,False,0.35804868,0.07989146,0.24608302,0.31597686
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.23331769,0.06684664,0.20590213,0.49393356
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.28336385,0.024760056,0.09199478,0.5998813
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.13554217,0.056502383,0.11961555,0.68833995
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.47972262,0.07356785,0.15574314,0.29096648
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.03909429,0.020925667,0.050198063,0.88978195
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,False,0.24826822,0.11727359,0.17063208,0.46382606
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.120654434,0.030506218,0.37164184,0.47719756
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.3495368,0.041746218,0.10014398,0.50857306
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.077079825,0.041257855,0.05297613,0.8286862
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.1609305,0.031689096,0.08613989,0.72124046
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.5982184,0.08096005,0.071447,0.24937452
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.30708537,0.041559484,0.14505686,0.5062982
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.5217976,0.062319838,0.16940288,0.24647972
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.18414608,0.04655942,0.12656161,0.6427329
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.45651594,0.061782714,0.16794284,0.31375852
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.30444622,0.06793114,0.18465596,0.44296664
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.26968646,0.06017518,0.0992121,0.57092625
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.16388722,0.06029074,0.1276355,0.6481865
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.12882894,0.060854487,0.06895717,0.7413594
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.304476,0.049704336,0.076983586,0.56883603
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,False,0.38104486,0.051568814,0.2311154,0.3362709
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.15988652,0.06665062,0.14109938,0.6323635
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.13577874,0.03890126,0.13577874,0.68954134
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.30340105,0.0984999,0.2085243,0.38957468
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.46332332,0.043095786,0.13274436,0.36083657
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.30166775,0.09793718,0.16147111,0.43892398
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.3500132,0.10028046,0.10028046,0.44942585
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.13088222,0.037498385,0.31397015,0.51764923
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.08613989,0.031689096,0.1609305,0.72124046
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.189497,0.03731417,0.189497,0.58369184
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,False,0.39406195,0.18614168,0.112900645,0.30689576
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,True,0.09704893,0.05886315,0.03150717,0.8125807
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.17366122,0.038749054,0.5349142,0.25267556
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.28257826,0.03824281,0.15125324,0.52792567
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.13549541,0.020778893,0.0640035,0.7797222
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.26724917,0.08676311,0.302833,0.34315473
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.35418668,0.089552425,0.10147619,0.45478472
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,False,0.37139764,0.13662957,0.12057516,0.37139764
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.06164342,0.032995343,0.054400124,0.85096115
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.21054868,0.041459493,0.09945616,0.6485356
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.14880797,0.13132258,0.13132258,0.58854693
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.21303836,0.041949738,0.0888076,0.65620434
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.19173436,0.04847804,0.09056889,0.66921866
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,False,0.32550743,0.08230117,0.17423157,0.4179598
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.13030016,0.042302273,0.24343275,0.5839648
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.25337875,0.05653644,0.15368198,0.5364028
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.34228882,0.040880572,0.052491695,0.56433886
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.2923598,0.039566595,0.12187369,0.5462
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.34029257,0.03165214,0.06700759,0.5610476
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.32829928,0.12077456,0.073253475,0.47767264
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.1434421,0.041096848,0.08700203,0.72845906
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.32377326,0.04965224,0.0927626,0.53381187
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.22467352,0.04424084,0.039042406,0.6920432
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.19283281,0.043026812,0.091087766,0.6730526
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,False,0.1829909,0.06731858,0.110989586,0.63870096
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.14107914,0.08556882,0.14107914,0.63227284
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.1241625,0.051758632,0.10957302,0.71450585
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.17146906,0.02629563,0.03376426,0.768471
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.3699093,0.056727424,0.15420114,0.41916212
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.26998642,0.09932245,0.18555877,0.44513234
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.2790658,0.11633193,0.2462747,0.35832757
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.24051487,0.06890867,0.11361119,0.5769652
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.14529742,0.068633646,0.2114065,0.57466245
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,False,0.37878898,0.084519245,0.15790273,0.37878898
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,True,0.31726533,0.042937193,0.116715394,0.5230821
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.04727474,0.036817603,0.07794287,0.8379648
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.2142699,0.08932099,0.24279962,0.4536094
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.14266145,0.04631539,0.08652855,0.72449464
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.08724838,0.02499708,0.05996488,0.8277896
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.3997221,0.03281119,0.1145223,0.4529445
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.23694138,0.07692361,0.18453014,0.5016049
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.19437377,0.055689014,0.071506105,0.6784311
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.10588481,0.038952842,0.0727735,0.7823888
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.12311508,0.045291502,0.12311508,0.70847833
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.117695086,0.023175536,0.09166102,0.76746833
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.094111115,0.023795016,0.094111115,0.7879827
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.18334746,0.03391587,0.14279115,0.6399455
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.22616,0.06479592,0.094277516,0.6147666
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.3860056,0.06707772,0.16091107,0.3860056
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.26341262,0.037948187,0.14099462,0.55764455
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.39923915,0.04768232,0.31092778,0.24215078
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,False,0.20555145,0.07561815,0.16008364,0.55874676
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.11084205,0.04077651,0.1256005,0.72278094
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,True,0.35877785,0.0485553,0.13198699,0.46067986
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.43458194,0.045804597,0.1811607,0.33845276
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.3954699,0.06872237,0.18680675,0.34900096
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.20843361,0.041043013,0.18394202,0.5665813
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.4805124,0.050645635,0.09461851,0.37422344
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.39657927,0.078091085,0.12875043,0.39657927
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.48866528,0.07493925,0.14000495,0.29639047
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.13046275,0.029110175,0.08966566,0.75076133
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.5837367,0.061525397,0.079000175,0.2757377
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.4544131,0.061498124,0.13019153,0.35389727
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.33114967,0.06520723,0.12182315,0.4818199
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.25831303,0.138265,0.17753577,0.42588618
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.26487535,0.04061995,0.059101686,0.635403
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.4243955,0.107303984,0.13778104,0.33051956
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.28007045,0.08024153,0.28007045,0.3596176
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.065981045,0.02142091,0.108784355,0.8038137
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.33416668,0.08449057,0.20268233,0.37866044
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.268268,0.06782876,0.16271274,0.50119054
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.25488,0.09376512,0.17517631,0.47617856
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.4548263,0.042305436,0.10148547,0.4013828
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.18907839,0.054171864,0.24278145,0.51396835
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.34702885,0.060304575,0.087742634,0.504924
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.45628637,0.061751645,0.07929068,0.4026713
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.20503417,0.06656485,0.09685129,0.6315497
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.077952355,0.036822084,0.14563417,0.73959136
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.51386315,0.054160774,0.07880347,0.35317263
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.23331769,0.06684664,0.20590213,0.49393356
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.35389706,0.114893556,0.13019145,0.4010179
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.08891949,0.019840622,0.047595177,0.8436447
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.30407026,0.067847244,0.12675534,0.5013271
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.38024554,0.035368346,0.09614113,0.48824495
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.17384967,0.056440726,0.082120776,0.6875888
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.2905916,0.08325589,0.08325589,0.54289657
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.53381217,0.049652267,0.049652267,0.3668834
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.22514144,0.07309273,0.22514144,0.47662443
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.19661194,0.07232949,0.19661194,0.53444666
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.2162557,0.048253167,0.27767783,0.45781332
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.22335622,0.06399263,0.105506,0.60714513
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.14950278,0.04853645,0.13193575,0.670025
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.4544131,0.061498124,0.13019153,0.35389727
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,False,0.478481,0.1370871,0.09421849,0.2902134
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.3246002,0.04977905,0.15333027,0.4722905
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.30023748,0.06293319,0.07591192,0.56091744
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.28748998,0.06414768,0.17437148,0.47399083
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,False,0.17587885,0.08307929,0.19929686,0.541745
How many keys are on a Standard piano?,20,54,88,100,C,False,0.36083657,0.043095786,0.13274436,0.46332332
