0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp5000_correct,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceD_probs
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.32412055,0.17348923,0.13511355,0.3672767
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,True,0.5045405,0.112578206,0.14455327,0.23832805
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.40067968,0.24302451,0.18926768,0.16702813
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.5046292,0.1856427,0.09936738,0.21036074
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.4888171,0.10906984,0.0661542,0.33595875
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.5501667,0.13910393,0.10833425,0.20239504
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.7583248,0.1026281,0.04847808,0.09056898
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.4114753,0.09181255,0.13358647,0.36312568
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.44229883,0.2682678,0.12672074,0.16271265
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.54016215,0.15475905,0.106364235,0.19871455
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.71379155,0.15926842,0.051706888,0.07523307
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.35278094,0.14706098,0.18883003,0.31132808
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.69286567,0.13643335,0.064446546,0.1062544
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,True,0.43103397,0.15856855,0.23071587,0.17968169
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.60023147,0.1719692,0.055830225,0.1719692
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.5719782,0.18569413,0.056633513,0.18569413
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.39258745,0.21013694,0.12745449,0.26982117
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.5061801,0.18621325,0.06850403,0.23910254
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.5808696,0.12960954,0.100940004,0.18858075
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.21101426,0.21101426,0.3070239,0.27094764
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.28991833,0.057088308,0.03923618,0.61375713
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.44670215,0.18621315,0.12798232,0.23910244
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.3898953,0.14343446,0.07677493,0.3898953
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.41098398,0.15119256,0.11774889,0.32007465
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.25300857,0.13542573,0.28669629,0.32486945
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.41803718,0.0932767,0.11976966,0.3689165
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.5553636,0.18030016,0.1404179,0.12391837
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.3607861,0.15039802,0.17042328,0.31839263
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.5667289,0.16237055,0.086910695,0.18398993
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.0790128,0.18954185,0.14761534,0.58383
What is the square root of 81 squared?,9,27,81,729,C,False,0.5364816,0.15370457,0.17417008,0.1356438
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.51049346,0.18780005,0.11390649,0.18780005
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.5985227,0.06308383,0.05567129,0.28272212
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.31680244,0.1921504,0.13206291,0.3589842
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.6251503,0.13948989,0.09586991,0.13948989
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.038000517,0.07099431,0.026117347,0.8648878
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,False,0.4227611,0.25641757,0.12112309,0.19969821
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.17628802,0.12116087,0.37320176,0.3293494
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.59374523,0.11691537,0.070912756,0.21842667
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.3179559,0.21852769,0.10322517,0.36029124
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.46067986,0.13198699,0.0485553,0.35877785
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.72205,0.16111115,0.040735275,0.07610351
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.7166787,0.1411224,0.06666151,0.075537376
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.6731278,0.13254672,0.091097936,0.10322749
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.5602457,0.16051309,0.0973561,0.18188514
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.61775994,0.1769912,0.083604716,0.12164415
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.5046292,0.1856427,0.09936738,0.21036074
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,True,0.4846426,0.17829005,0.10813838,0.22892895
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.31132805,0.18883002,0.14706096,0.3527809
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.38190207,0.23163532,0.12398545,0.26247722
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.49264666,0.10992433,0.058838256,0.33859077
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,False,0.5954319,0.15054877,0.10347056,0.15054877
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.21170604,0.12840621,0.21170604,0.44818172
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.40101793,0.13019146,0.11489356,0.3538971
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.44229883,0.2682678,0.12672074,0.16271265
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.6832,0.11872236,0.0635475,0.13453005
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.38253227,0.18069544,0.20475478,0.23201755
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.3882259,0.18338493,0.12603849,0.30235064
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.43495992,0.14121081,0.16001281,0.26381654
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.3704759,0.2546241,0.12027591,0.2546241
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.40841293,0.10326296,0.17025183,0.31807232
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,False,0.47894785,0.37300497,0.06481854,0.083228655
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,True,0.31278577,0.31278577,0.019995727,0.35443273
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.47249886,0.19696683,0.28658506,0.043949243
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.4243955,0.107303984,0.13778104,0.33051956
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.2838788,0.08133264,0.10443317,0.5303554
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.45421442,0.18934473,0.16709615,0.18934473
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,True,0.47038957,0.19608754,0.08174145,0.2517814
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,False,0.45162377,0.27392367,0.06112063,0.21333195
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.18321861,0.20761387,0.111127704,0.4980398
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.4905625,0.18046786,0.06639042,0.2625792
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.28798804,0.28798804,0.13603592,0.28798804
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.71887785,0.12492224,0.04595632,0.11024349
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.45279115,0.16657256,0.06943777,0.3111985
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,False,0.59873414,0.22026199,0.06310611,0.11789774
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.4350765,0.14124866,0.12465151,0.29902342
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.5328077,0.22210729,0.07210768,0.17297733
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.5633483,0.14243676,0.05937647,0.2348385
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.597771,0.13338074,0.11770809,0.15114017
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.4313794,0.109069794,0.12359227,0.33595863
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.6020157,0.2214692,0.071900524,0.10461464
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.17070039,0.09136933,0.06279717,0.6751331
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.71190244,0.1401819,0.051570043,0.096345514
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.30126673,0.16125645,0.040772017,0.49670485
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,True,0.5327251,0.1526283,0.09257374,0.22207285
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,False,0.3500289,0.21230327,0.12876844,0.30889943
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.31649017,0.21752031,0.14949937,0.31649017
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.52934873,0.19473653,0.08117826,0.19473653
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.50896555,0.12868664,0.05364457,0.3087032
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,True,0.6093792,0.15407519,0.0824705,0.15407519
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.50740993,0.23968348,0.088174626,0.16473189
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.5014155,0.16278577,0.20902108,0.1267777
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.71306205,0.15910566,0.031329762,0.09650245
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.40870097,0.19305666,0.15035269,0.24788967
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,False,0.5501668,0.20239505,0.108334266,0.13910395
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.5778376,0.16555324,0.06901286,0.1875964
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.07001708,0.11543864,0.061789848,0.75275445
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.29068938,0.22638911,0.25653246,0.22638911
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.15844472,0.096101575,0.035353795,0.71009994
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.32512814,0.119607955,0.082205266,0.47305864
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.69278604,0.06443914,0.04428833,0.19848652
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.35823798,0.24621314,0.1493358,0.24621314
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.25607532,0.13706724,0.064745985,0.54211146
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.4323369,0.20422149,0.06630101,0.2971405
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.29736042,0.14046311,0.1803582,0.38181832
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.20503417,0.09685129,0.06656485,0.6315497
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.18957043,0.07902471,0.06973906,0.6616658
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,True,0.4242698,0.17686196,0.1072722,0.29159608
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.55874676,0.16008364,0.07561815,0.20555145
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.5940327,0.17019323,0.10322741,0.13254662
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.6525771,0.14560963,0.03681588,0.16499732
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.5357296,0.105491415,0.22332531,0.13545366
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.5600823,0.23347704,0.045974355,0.16046627
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.3103132,0.21327494,0.16609868,0.3103132
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.52201277,0.19203778,0.1164768,0.16947274
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.6402258,0.16187444,0.111254565,0.08664514
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.6093792,0.15407519,0.0824705,0.15407519
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.4713265,0.15301731,0.15301731,0.22263888
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.803527,0.10874555,0.012987805,0.07473966
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.5089979,0.16524743,0.11357279,0.2121819
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.58819157,0.21638359,0.07960307,0.115821786
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.21411417,0.11460706,0.08925607,0.58202267
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.8361561,0.0998646,0.010525651,0.05345367
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.39008525,0.16261172,0.14350435,0.3037987
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.6093792,0.15407519,0.0824705,0.15407519
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.32545507,0.2236818,0.19739848,0.25346467
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.59086204,0.1692848,0.070568405,0.1692848
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.55619484,0.20461266,0.0586225,0.18057002
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.43103397,0.17968169,0.15856855,0.23071587
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.24788967,0.19305666,0.15035269,0.40870097
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.5683675,0.23693082,0.067881815,0.12681992
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.51396847,0.21425393,0.028996117,0.2427815
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.44513234,0.18555877,0.09932245,0.26998642
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.5485226,0.095318936,0.17807922,0.17807922
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.49574053,0.16094339,0.16094339,0.18237275
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.43458176,0.18116063,0.085574225,0.2986834
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.49101865,0.15941042,0.051752985,0.29781786
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.61174506,0.22504844,0.056901157,0.10630535
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.3819337,0.14050555,0.14050555,0.3370553
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.6013266,0.17228295,0.092216425,0.1341741
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.5328077,0.17297733,0.07210768,0.22210729
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.62070227,0.1569381,0.06542154,0.1569381
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.25979605,0.13905881,0.051156882,0.54998827
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.6028537,0.17272049,0.07200061,0.15242529
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.5327251,0.1526283,0.09257374,0.22207285
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.39008525,0.16261172,0.14350435,0.3037987
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.56932706,0.18483344,0.03639586,0.20944372
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.61673975,0.15593623,0.050625082,0.17669891
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.31680247,0.13206293,0.35898423,0.19215041
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,True,0.43291965,0.12403356,0.18046775,0.26257905
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.42886487,0.10843402,0.2601197,0.20258142
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.39267126,0.23816717,0.09928284,0.26987875
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.42204124,0.17593296,0.07333977,0.32868606
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.78761363,0.12078447,0.026950656,0.064651266
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,False,0.4041551,0.19090936,0.0901792,0.3147563
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.52925634,0.19470254,0.104216754,0.17182438
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,False,0.4179598,0.17423157,0.08230117,0.32550743
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.44229883,0.12672074,0.16271265,0.2682678
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,False,0.2546241,0.2546241,0.1202759,0.37047586
How many keys are on a Standard piano?,20,54,88,100,C,False,0.6495722,0.12790835,0.07758034,0.14493915
