0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp15k_correct,llama_7B_firstturn_20000_2/ckp15k_choiceA_probs,llama_7B_firstturn_20000_2/ckp15k_choiceB_probs,llama_7B_firstturn_20000_2/ckp15k_choiceC_probs,llama_7B_firstturn_20000_2/ckp15k_choiceD_probs
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.60241705,0.13441741,0.06758932,0.19557618
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.9520928,0.015389147,0.019760055,0.01275805
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,True,0.45092008,0.14639232,0.27349687,0.12919077
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.74827224,0.017597677,0.04493724,0.18919285
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.21224476,0.3965254,0.22593339,0.16529638
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.7194153,0.038127616,0.12501563,0.11744132
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.63276756,0.03150364,0.21867862,0.11705023
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.99017894,0.0024544082,0.0027812088,0.004585438
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.92033803,0.01685658,0.010883425,0.05192192
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,False,0.8953342,0.064857796,0.012771255,0.02703675
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,False,0.82368034,0.03618999,0.07661421,0.06351541
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.7763952,0.024957184,0.13491726,0.0637304
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.9700548,0.010776335,0.012211188,0.006957725
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,True,0.5770617,0.03465525,0.21228914,0.17599389
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,False,0.6907044,0.13600776,0.053261407,0.12002643
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.7935374,0.030768782,0.054000895,0.1216929
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,True,0.9983955,0.0013246516,0.0001486218,0.00013115827
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.815489,0.04897392,0.03814093,0.09739628
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,True,0.54939723,0.03099487,0.017660346,0.40194762
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,True,0.84886587,0.010685644,0.07895683,0.06149164
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,False,0.8562234,0.05473653,0.037619833,0.05142021
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.71054804,0.05147193,0.058325335,0.17965467
The complementary color of blue is,magenta,yellow,cyan,white,B,False,0.944597,0.041502696,0.010493524,0.0034067489
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.6819573,0.007575861,0.059588764,0.25087807
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,False,0.9941288,0.00045583097,0.0027923032,0.0026231261
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,True,0.20687981,0.67833275,0.0810153,0.033772197
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,False,0.2132795,0.24167733,0.1465847,0.39845854
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,False,0.8405848,0.02876323,0.057202514,0.07344948
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,False,0.84718543,0.012863831,0.044899184,0.09505157
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,True,0.9232787,0.027880602,0.019162036,0.029678747
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,False,0.9111975,0.062007766,0.0189113,0.0078834025
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.7573352,0.051537305,0.11614112,0.07498634
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.52201277,0.1164768,0.19203778,0.16947274
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,False,0.85591304,0.035327747,0.10222424,0.006534977
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,False,0.8997158,0.009994939,0.050758492,0.039530754
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,False,0.62908316,0.042809647,0.2042334,0.12387382
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.6777534,0.010291141,0.19417961,0.11777588
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.7019278,0.057617743,0.08383332,0.15662126
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.93242323,0.031905767,0.020599913,0.015071218
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,True,0.90113276,0.024014374,0.05083843,0.024014374
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,False,0.97651607,0.0027428325,0.00844852,0.012292523
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.97176015,0.00088613055,0.018946307,0.008407373
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.9727769,0.0035083813,0.0069772494,0.01673755
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.8947027,0.034691386,0.041845802,0.028760172
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.87479866,0.063370205,0.04935276,0.012478332
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,False,0.5967954,0.24878132,0.09152154,0.062901765
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.95583785,0.0018452011,0.022479152,0.019837782
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,False,0.9885866,0.0024504613,0.0023019952,0.006661044
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,False,0.9143849,0.009542463,0.027612032,0.048460625
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.80236584,0.013805467,0.16818501,0.015643643
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.94032043,0.018333329,0.011119727,0.030226553
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,False,0.69987595,0.010627055,0.088979244,0.20051782
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.9875553,0.0003312879,0.0045732884,0.007540078
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,False,0.9370582,0.008107142,0.020702314,0.034132343
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,False,0.9328358,0.0133061875,0.021938195,0.031919885
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,False,0.9953041,0.0014057182,0.00066401425,0.0026262272
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,True,0.95793617,0.028927166,0.005350988,0.0077856407
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,True,0.37374067,0.42350367,0.113984466,0.088771194
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,False,0.52444637,0.04044096,0.1170198,0.3180928
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,False,0.9609589,0.014591389,0.0057140705,0.018735714
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.9534767,0.019788777,0.021065045,0.00566958
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.95558065,0.0072959485,0.004425216,0.03269817
